Name,name1,Team,Oppt,week,Points_FD,Salary_FD,Points_DK,Salary_DK,Points_YH,Salary_YH,logo,gsis_id,position.x,depth_chart_position.x,status,headshot_url,headshot_url2,team_logo_wikipedia,logo_def,wiki_logo_def,receiver_player_name,nopass,noplays,yards_gained,yards_passing,interception,sack,qb_hits,incomplete_pass,complete_pass,yards_receiving,touchdown_pass,yards_after_catch,air_yards,air_yards2,epa_receiver,position.y,depth_chart_position.y,n,rusher_player_name,noruns,touchdown_rush,yards_rushing,epa_rusher
"Pringle, Byron",By.Pringle,KAN,LAC,17,13.2,4900,15.2,3900,13.2,13,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/100px-Kansas_City_Chiefs_logo.svg.png' width='50'/>,00-0034297,WR,LWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4036416.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4036416.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/100px-Kansas_City_Chiefs_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png,B.Pringle,6,6,52,52,0,0,0,2,4,52,1,24,46,28,5.08166873781011,WR,LWR,1,,,,,
"Pringle, Byron",By.Pringle,KAN,LVR,5,2.8,4500,3.3,3000,2.8,10,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/100px-Kansas_City_Chiefs_logo.svg.png' width='50'/>,00-0034297,WR,LWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4036416.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4036416.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/100px-Kansas_City_Chiefs_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png,B.Pringle,1,1,23,23,0,0,0,0,1,23,0,13,10,10,3.04435088604805,WR,LWR,1,,,,,
"Pringle, Byron",By.Pringle,KAN,NYJ,8,3.7,4800,5.2,3000,3.7,10,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/100px-Kansas_City_Chiefs_logo.svg.png' width='50'/>,00-0034297,WR,LWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4036416.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4036416.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/100px-Kansas_City_Chiefs_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png,B.Pringle,4,4,22,22,0,0,1,1,3,22,0,8,56,14,1.8995272271568,WR,LWR,1,,,,,
"Pringle, Byron",By.Pringle,KAN,BUF,6,5.6,4800,6.6,3000,5.6,10,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/100px-Kansas_City_Chiefs_logo.svg.png' width='50'/>,00-0034297,WR,LWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4036416.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4036416.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/100px-Kansas_City_Chiefs_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/7/77/Buffalo_Bills_logo.svg/189px-Buffalo_Bills_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/en/thumb/7/77/Buffalo_Bills_logo.svg/189px-Buffalo_Bills_logo.svg.png,B.Pringle,2,2,46,46,0,0,0,0,2,46,0,12,34,34,4.43380893836729,WR,LWR,1,,,,,
"Pringle, Byron",By.Pringle,KAN,LVR,11,3.2,4700,4.7,3000,3.2,10,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/100px-Kansas_City_Chiefs_logo.svg.png' width='50'/>,00-0034297,WR,LWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4036416.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4036416.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/100px-Kansas_City_Chiefs_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png,B.Pringle,4,4,17,17,0,0,1,1,3,17,0,11,27,6,0.630375387496315,WR,LWR,1,,,,,
"Raymond, Kalif",Ka.Raymond,TEN,BUF,5,3.6,4900,4.6,3200,3.6,10,<img src='https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png' width='50'/>,00-0032464,WR,SWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2973405.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2973405.png' height='20'></img>,https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/7/77/Buffalo_Bills_logo.svg/189px-Buffalo_Bills_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/en/thumb/7/77/Buffalo_Bills_logo.svg/189px-Buffalo_Bills_logo.svg.png,K.Raymond,2,2,26,26,0,0,0,0,2,26,0,11,15,15,3.45065361249726,WR,SWR,1,,,,,
"Raymond, Kalif",Ka.Raymond,TEN,HOU,6,4.7,5000,6.2,3200,4.7,10,<img src='https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png' width='50'/>,00-0032464,WR,SWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2973405.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2973405.png' height='20'></img>,https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Houston_Texans_logo.svg/100px-Houston_Texans_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Houston_Texans_logo.svg/100px-Houston_Texans_logo.svg.png,K.Raymond,4,4,32,32,1,0,0,0,3,32,0,1,75,31,-0.273763099685311,WR,SWR,1,,,,,
"Raymond, Kalif",Ka.Raymond,TEN,CIN,8,1.6,4800,2.1,3000,1.6,10,<img src='https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png' width='50'/>,00-0032464,WR,SWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2973405.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2973405.png' height='20'></img>,https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png,<img src='https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,K.Raymond,1,1,11,11,0,0,0,0,1,11,0,5,6,6,-0.175033375504427,WR,SWR,1,,,,,
"Raymond, Kalif",Ka.Raymond,TEN,DEN,1,0,4600,0,3000,0,10,<img src='https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png' width='50'/>,00-0032464,WR,SWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2973405.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2973405.png' height='20'></img>,https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/4/44/Denver_Broncos_logo.svg/100px-Denver_Broncos_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/en/thumb/4/44/Denver_Broncos_logo.svg/100px-Denver_Broncos_logo.svg.png,K.Raymond,2,2,0,0,0,0,1,2,0,0,0,0,22,0,-1.5769195493029,WR,SWR,1,,,,,
"Raymond, Kalif",Ka.Raymond,TEN,IND,12,0,4600,0,3000,0,10,<img src='https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png' width='50'/>,00-0032464,WR,SWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2973405.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2973405.png' height='20'></img>,https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png,<img src='https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/100px-Indianapolis_Colts_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/100px-Indianapolis_Colts_logo.svg.png,K.Raymond,1,1,0,0,0,0,0,1,0,0,0,0,9,0,-1.8000744136516,WR,SWR,1,,,,,
"Raymond, Kalif",Ka.Raymond,TEN,JAC,14,0,4600,0,3000,0,10,<img src='https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png' width='50'/>,00-0032464,WR,SWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2973405.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2973405.png' height='20'></img>,https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png,K.Raymond,1,1,0,0,0,0,0,1,0,0,0,0,33,0,-0.548251401167363,WR,SWR,1,,,,,
"Raymond, Kalif",Ka.Raymond,TEN,MIN,3,13,4600,17.5,3000,13,10,<img src='https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png' width='50'/>,00-0032464,WR,SWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2973405.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2973405.png' height='20'></img>,https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Minnesota_Vikings_logo.svg/98px-Minnesota_Vikings_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Minnesota_Vikings_logo.svg/98px-Minnesota_Vikings_logo.svg.png,K.Raymond,3,3,118,118,0,0,0,0,3,118,0,21,97,97,8.20433247071924,WR,SWR,1,K.Raymond,1,0,-3,-1.2241438391502
"Reagor, Jalen",Ja.Reagor,PHI,DAL,8,11.7,5600,13.2,3600,11.7,15,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' width='50'/>,00-0036387,WR,RWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4241802.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4241802.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png,J.Reagor,6,6,16,16,1,0,0,2,3,16,1,6,75,10,-4.04684194535366,WR,RWR,1,J.Reagor,1,0,6,0.228431947529316
"Reagor, Jalen",Ja.Reagor,PHI,LAR,2,6.1,5100,8.1,4100,6.1,17,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' width='50'/>,00-0036387,WR,RWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4241802.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4241802.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png,J.Reagor,4,4,41,41,0,0,0,0,4,41,0,26,15,15,1.43793089059182,WR,RWR,1,,,,,
"Reagor, Jalen",Ja.Reagor,PHI,NOR,14,7.5,5500,8.5,4400,7.5,13,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' width='50'/>,00-0036387,WR,RWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4241802.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4241802.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png,J.Reagor,4,4,46,46,0,0,0,2,2,46,0,45,60,1,2.39213233976625,WR,RWR,1,J.Reagor,1,0,19,1.06043028709246
"Reagor, Jalen",Ja.Reagor,PHI,SEA,12,2.6,5500,4.1,4400,2.6,20,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' width='50'/>,00-0036387,WR,RWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4241802.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4241802.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,J.Reagor,7,7,11,11,0,0,0,4,3,11,0,19,64,-8,-5.5747863331344,WR,RWR,1,,,,,
"Reagor, Jalen",Ja.Reagor,PHI,ARI,15,6.4,5500,8.9,4400,6.4,14,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' width='50'/>,00-0036387,WR,RWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4241802.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4241802.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/179px-Arizona_Cardinals_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/179px-Arizona_Cardinals_logo.svg.png,J.Reagor,8,8,49,49,0,0,0,3,5,49,0,26,104,23,-1.08248802740127,WR,RWR,1,J.Reagor,1,0,-10,-1.67397510900628
"Reagor, Jalen",Ja.Reagor,PHI,CLE,11,7.2,5600,9.2,4300,7.2,19,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' width='50'/>,00-0036387,WR,RWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4241802.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4241802.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png,J.Reagor,5,5,52,52,0,0,0,1,4,52,0,23,41,29,6.50037405305193,WR,RWR,1,,,,,
"Reagor, Jalen",Ja.Reagor,PHI,DAL,16,4.5,5700,6,4600,4.5,16,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' width='50'/>,00-0036387,WR,RWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4241802.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4241802.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png,J.Reagor,7,7,30,30,1,0,0,3,3,30,0,24,50,6,-3.92605103521497,WR,RWR,1,,,,,
"Reagor, Jalen",Ja.Reagor,PHI,GNB,13,11,5500,11.5,4500,11,14,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' width='50'/>,00-0036387,WR,RWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4241802.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4241802.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,J.Reagor,1,1,34,34,0,0,1,0,1,34,0,3,31,31,3.25038646988105,WR,RWR,1,J.Reagor,1,0,11,0.811504477169365
"Reagor, Jalen",Ja.Reagor,PHI,NYG,10,6.7,5600,8.7,4200,6.7,15,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' width='50'/>,00-0036387,WR,RWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4241802.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4241802.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png,J.Reagor,7,7,47,47,0,0,0,3,4,47,0,16,96,31,1.19043595904649,WR,RWR,1,,,,,
"Reagor, Jalen",Ja.Reagor,PHI,WAS,1,6,5000,6.5,4300,6,12,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' width='50'/>,00-0036387,WR,RWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4241802.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4241802.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Washington_football_team_wlogo.svg/100px-Washington_football_team_wlogo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Washington_football_team_wlogo.svg/100px-Washington_football_team_wlogo.svg.png,J.Reagor,4,4,55,55,1,0,0,2,1,55,0,3,136,52,1.67116705398075,WR,RWR,1,,,,,
"Reed, Joe",Jo.Reed,LAC,LVR,9,0.7,4600,0.7,3000,0.7,10,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png' width='50'/>,00-0036377,WR,RWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4037591.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4037591.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png,J.Reed,1,1,0,0,0,0,0,1,0,0,0,0,-9,0,-0.931210777256638,WR,RWR,1,J.Reed,2,0,7,-1.78421027977852
"Renfrow, Hunter",Hu.Renfrow,LVR,BUF,4,8.2,5300,10.7,4600,8.2,13,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png' width='50'/>,00-0034983,WR,SWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3135321.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3135321.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/7/77/Buffalo_Bills_logo.svg/189px-Buffalo_Bills_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/en/thumb/7/77/Buffalo_Bills_logo.svg/189px-Buffalo_Bills_logo.svg.png,H.Renfrow,8,8,57,57,0,0,0,3,5,57,0,18,62,39,1.23153065750375,WR,SWR,1,,,,,
"Renfrow, Hunter",Hu.Renfrow,LVR,DEN,10,4,4900,5,4200,4,14,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png' width='50'/>,00-0034983,WR,SWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3135321.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3135321.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/4/44/Denver_Broncos_logo.svg/100px-Denver_Broncos_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/en/thumb/4/44/Denver_Broncos_logo.svg/100px-Denver_Broncos_logo.svg.png,H.Renfrow,2,2,30,30,0,0,0,0,2,30,0,23,7,7,2.73101791075896,WR,SWR,1,,,,,
"Renfrow, Hunter",Hu.Renfrow,LVR,IND,14,4.3,5300,7.8,4000,4.3,12,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png' width='50'/>,00-0034983,WR,SWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3135321.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3135321.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/100px-Indianapolis_Colts_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/100px-Indianapolis_Colts_logo.svg.png,H.Renfrow,7,7,38,38,0,0,0,2,5,38,0,16,27,22,-2.24739971521194,WR,SWR,1,,,,,
"Renfrow, Hunter",Hu.Renfrow,LVR,KAN,11,4.7,4900,5.7,3700,4.7,14,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png' width='50'/>,00-0034983,WR,SWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3135321.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3135321.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/100px-Kansas_City_Chiefs_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/100px-Kansas_City_Chiefs_logo.svg.png,H.Renfrow,2,2,37,37,0,0,0,0,2,37,0,14,23,23,4.17117338988464,WR,SWR,1,,,,,
