"game_id","vis_team","home_team","vis_score","home_score","OT","Roof","Surface","Temperature","Humidity","Wind_Speed","Vegas_Line","Vegas_Favorite","Over_Under","game_date.x","season","game_date.y","player_id","pos","player","team","pass_cmp","pass_att","pass_yds","pass_td","pass_int","pass_sacked","pass_sacked_yds","pass_long","pass_rating","rush_att","rush_yds","rush_td","rush_long","targets","rec","rec_yds","rec_td","rec_long","fumbles_lost","rush_scrambles","designed_rush_att","comb_pass_rush_play","comb_pass_play","comb_rush_play","Team_abbrev","Opponent_abbrev","two_point_conv","total_ret_td","offensive_fumble_recovery_td","pass_yds_bonus","rush_yds_bonus","rec_yds_bonus","Total_DKP","Off_DKP","Total_FDP","Off_FDP","pass_target_yds","pass_poor_throws","pass_blitzed","pass_hurried","rush_yds_before_contact","rush_yac","rush_broken_tackles","rec_air_yds","rec_yac","rec_drops","offense","off_pct","last_300_median_DKP","last_300_median_FDP","last_600_median_DKP","last_600_median_FDP"
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","BellLe00","RB","Le'Veon Bell","KAN",0,0,0,0,0,0,0,0,0,2,21,0,13,3,2,14,0,9,0,0,2,2,0,2,"KAN","MIA",0,0,0,0,0,0,5.5,5.5,4.5,4.5,0,0,0,0,15,6,1,9,9,0,11,18,NA,NA,12.3,11.3
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","SherAn00","RB","Anthony Sherman","KAN",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"KAN","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,5,8,NA,NA,NA,NA
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","TagoTu00","QB","Tua Tagovailoa ","MIA",28,48,316,2,1,4,29,29,83.3,6,24,1,9,0,0,0,0,0,0,5,1,58,57,1,"MIA","KAN",0,0,0,1,0,0,31.04,31.04,27.04,27.04,449,8,17,2,23,1,0,0,0,0,83,100,15.4,15.4,15.4,15.4
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","BowdLy00","RB","Lynn Bowden Jr.","MIA",0,1,0,0,0,0,0,0,39.6,1,2,0,2,9,7,82,0,22,0,1,0,2,2,0,"MIA","KAN",0,0,0,0,0,0,15.4,15.4,11.9,11.9,19,1,1,0,2,0,0,83.7,26,0,59,71,NA,NA,NA,NA
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","GesiMi00","TE","Mike Gesicki","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,65,2,29,0,0,0,0,0,0,"MIA","KAN",0,0,0,0,0,0,23.5,23.5,21,21,0,0,0,0,0,0,0,69,6,0,43,52,NA,NA,8.8,7.05
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","LairPa00","RB","Patrick Laird","MIA",0,0,0,0,0,0,0,0,0,4,19,0,9,1,1,4,0,4,0,0,4,4,0,4,"MIA","KAN",0,0,0,0,0,0,3.3,3.3,2.8,2.8,0,0,0,0,8,11,0,2,2,0,42,51,NA,NA,11.75,9.75
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","HollMa00","WR","Mack Hollins","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,66,0,23,0,0,0,0,0,0,"MIA","KAN",0,0,0,0,0,0,11.6,11.6,9.1,9.1,0,0,0,0,0,0,0,105.3,10,0,40,48,NA,NA,10.1,7.85
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","WashDe00","RB","DeAndre Washington","MIA",0,0,0,0,0,0,0,0,0,13,35,0,7,4,2,17,0,10,0,0,13,13,0,13,"MIA","KAN",0,0,0,0,0,0,7.2,7.2,6.2,6.2,0,0,0,0,19,16,1,26,6,0,39,47,NA,NA,NA,NA
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","ShahAd00","TE","Adam Shaheen","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,26,0,16,0,0,0,0,0,0,"MIA","KAN",0,0,0,0,0,0,4.6,4.6,3.6,3.6,0,0,0,0,0,0,0,12,23,0,37,45,NA,NA,NA,NA
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","SmytDu00","TE","Durham Smythe","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,19,0,10,0,0,0,0,0,0,"MIA","KAN",0,0,0,0,0,0,3.9,3.9,2.9,2.9,0,0,0,0,0,0,0,27.9,6,0,36,43,NA,NA,NA,NA
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","PerrMa00","RB","Malcolm Perry","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,5,0,0,0,0,0,0,"MIA","KAN",0,0,0,0,0,0,1.5,1.5,1,1,0,0,0,0,0,0,0,41,1,0,33,40,NA,NA,NA,NA
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","GranJa00","WR","Jakeem Grant","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,32,0,18,0,0,0,0,0,0,"MIA","KAN",0,0,0,0,0,0,6.2,6.2,4.7,4.7,0,0,0,0,0,0,0,65,28,1,31,37,3.5,2.5,3.5,2.5
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","ParkDe01","WR","DeVante Parker","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"MIA","KAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,1,27,33,14.35,11.6,16.4,13.9
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","CallAn00","WR","Antonio Callaway","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"MIA","KAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,22,27,NA,NA,NA,NA
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","KeizNi00","TE","Nick Keizer","KAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,NA,NA,NA,NA
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","YeldDe00","TE","Deon Yelder","KAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,NA,NA,NA,NA
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","WillDa10","RB","Darrel Williams","KAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,NA,NA,NA,NA
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","KempMa00","WR","Marcus Kemp","KAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,NA,NA,NA,NA
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","YeldDe00","TE","Deon Yelder","KAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,NA,NA,NA,NA
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","WillDa10","RB","Darrel Williams","KAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,NA,NA,NA,NA
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","KempMa00","WR","Marcus Kemp","KAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,NA,NA,NA,NA
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","WatkSa00","WR","Sammy Watkins","KAN",0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,52,0,37,0,0,0,0,0,0,"KAN","MIA",0,0,0,0,0,0,7.2,7.2,6.2,6.2,0,0,0,0,0,0,0,32.1,26,1,54,87,13.2,9.7,10.9,7.9
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","EdwaCl00","RB","Clyde Edwards-Helaire ","KAN",0,0,0,0,0,0,0,0,0,16,32,0,12,6,5,59,0,26,0,0,16,16,0,16,"KAN","MIA",0,0,0,0,0,0,14.1,14.1,11.6,11.6,0,0,0,0,23,9,0,16.2,50,0,46,74,NA,NA,NA,NA
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","HardMe00","WR","Mecole Hardman","KAN",0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,40,0,26,1,0,0,0,0,0,"KAN","MIA",0,1,0,0,0,0,12,6,9.5,3.5,0,0,0,0,0,0,0,-3.9,44,0,19,31,NA,NA,NA,NA
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","BellLe00","RB","Le'Veon Bell","KAN",0,0,0,0,0,0,0,0,0,2,21,0,13,3,2,14,0,9,0,0,2,2,0,2,"KAN","MIA",0,0,0,0,0,0,5.5,5.5,4.5,4.5,0,0,0,0,15,6,1,9,9,0,11,18,NA,NA,12.3,11.3
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","SherAn00","RB","Anthony Sherman","KAN",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"KAN","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,5,8,NA,NA,NA,NA
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","RobiDe01","WR","Demarcus Robinson","KAN",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,0,13,0,0,0,0,0,0,"KAN","MIA",0,0,0,0,0,0,2.3,2.3,1.8,1.8,0,0,0,0,0,0,0,7,6,0,33,53,11.4,8.9,7.5,5.5
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","WashDe00","RB","DeAndre Washington","MIA",0,0,0,0,0,0,0,0,0,13,35,0,7,4,2,17,0,10,0,0,13,13,0,13,"MIA","KAN",0,0,0,0,0,0,7.2,7.2,6.2,6.2,0,0,0,0,19,16,1,26,6,0,39,47,NA,NA,NA,NA
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","ShahAd00","TE","Adam Shaheen","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,26,0,16,0,0,0,0,0,0,"MIA","KAN",0,0,0,0,0,0,4.6,4.6,3.6,3.6,0,0,0,0,0,0,0,12,23,0,37,45,NA,NA,NA,NA
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","SmytDu00","TE","Durham Smythe","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,19,0,10,0,0,0,0,0,0,"MIA","KAN",0,0,0,0,0,0,3.9,3.9,2.9,2.9,0,0,0,0,0,0,0,27.9,6,0,36,43,NA,NA,NA,NA
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","PerrMa00","RB","Malcolm Perry","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,5,0,0,0,0,0,0,"MIA","KAN",0,0,0,0,0,0,1.5,1.5,1,1,0,0,0,0,0,0,0,41,1,0,33,40,NA,NA,NA,NA
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","GranJa00","WR","Jakeem Grant","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,32,0,18,0,0,0,0,0,0,"MIA","KAN",0,0,0,0,0,0,6.2,6.2,4.7,4.7,0,0,0,0,0,0,0,65,28,1,31,37,3.5,2.5,3.5,2.5
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","ParkDe01","WR","DeVante Parker","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"MIA","KAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,1,27,33,14.35,11.6,16.4,13.9
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","CallAn00","WR","Antonio Callaway","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"MIA","KAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,22,27,NA,NA,NA,NA
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","KeizNi00","TE","Nick Keizer","KAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,NA,NA,NA,NA
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","TagoTu00","QB","Tua Tagovailoa ","MIA",28,48,316,2,1,4,29,29,83.3,6,24,1,9,0,0,0,0,0,0,5,1,58,57,1,"MIA","KAN",0,0,0,1,0,0,31.04,31.04,27.04,27.04,449,8,17,2,23,1,0,0,0,0,83,100,15.4,15.4,15.4,15.4
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","BowdLy00","RB","Lynn Bowden Jr.","MIA",0,1,0,0,0,0,0,0,39.6,1,2,0,2,9,7,82,0,22,0,1,0,2,2,0,"MIA","KAN",0,0,0,0,0,0,15.4,15.4,11.9,11.9,19,1,1,0,2,0,0,83.7,26,0,59,71,NA,NA,NA,NA
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","GesiMi00","TE","Mike Gesicki","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,65,2,29,0,0,0,0,0,0,"MIA","KAN",0,0,0,0,0,0,23.5,23.5,21,21,0,0,0,0,0,0,0,69,6,0,43,52,NA,NA,8.8,7.05
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","LairPa00","RB","Patrick Laird","MIA",0,0,0,0,0,0,0,0,0,4,19,0,9,1,1,4,0,4,0,0,4,4,0,4,"MIA","KAN",0,0,0,0,0,0,3.3,3.3,2.8,2.8,0,0,0,0,8,11,0,2,2,0,42,51,NA,NA,11.75,9.75
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","HollMa00","WR","Mack Hollins","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,66,0,23,0,0,0,0,0,0,"MIA","KAN",0,0,0,0,0,0,11.6,11.6,9.1,9.1,0,0,0,0,0,0,0,105.3,10,0,40,48,NA,NA,10.1,7.85
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","MahoPa00","QB","Patrick Mahomes ","KAN",24,34,393,2,3,3,39,44,91.9,5,9,0,6,0,0,0,0,0,0,2,3,42,39,3,"KAN","MIA",0,0,0,1,0,0,24.62,24.62,18.62,18.62,323,5,11,2,9,0,0,0,0,0,62,100,27,23.5,23.51,20.65
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","HillTy00","WR","Tyreek Hill","KAN",0,0,0,0,0,0,0,0,0,1,32,1,32,7,3,79,1,44,0,0,1,1,0,1,"KAN","MIA",0,0,0,0,0,0,26.1,26.1,24.6,24.6,0,0,0,0,20,12,1,147,22,0,57,92,19.75,17.75,16.4,14.65
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","KelcTr00","TE","Travis Kelce","KAN",0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,136,1,32,0,0,0,0,0,0,"KAN","MIA",0,0,0,0,0,1,30.6,30.6,23.6,23.6,0,0,0,0,0,0,0,106,43,0,56,90,24,19.5,16.3,14.3
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","MahoPa00","QB","Patrick Mahomes ","KAN",24,34,393,2,3,3,39,44,91.9,5,9,0,6,0,0,0,0,0,0,2,3,42,39,3,"KAN","MIA",0,0,0,1,0,0,24.62,24.62,18.62,18.62,323,5,11,2,9,0,0,0,0,0,62,100,27,23.5,23.51,20.65
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","HillTy00","WR","Tyreek Hill","KAN",0,0,0,0,0,0,0,0,0,1,32,1,32,7,3,79,1,44,0,0,1,1,0,1,"KAN","MIA",0,0,0,0,0,0,26.1,26.1,24.6,24.6,0,0,0,0,20,12,1,147,22,0,57,92,19.75,17.75,16.4,14.65
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","KelcTr00","TE","Travis Kelce","KAN",0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,136,1,32,0,0,0,0,0,0,"KAN","MIA",0,0,0,0,0,1,30.6,30.6,23.6,23.6,0,0,0,0,0,0,0,106,43,0,56,90,24,19.5,16.3,14.3
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","WatkSa00","WR","Sammy Watkins","KAN",0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,52,0,37,0,0,0,0,0,0,"KAN","MIA",0,0,0,0,0,0,7.2,7.2,6.2,6.2,0,0,0,0,0,0,0,32.1,26,1,54,87,13.2,9.7,10.9,7.9
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","EdwaCl00","RB","Clyde Edwards-Helaire ","KAN",0,0,0,0,0,0,0,0,0,16,32,0,12,6,5,59,0,26,0,0,16,16,0,16,"KAN","MIA",0,0,0,0,0,0,14.1,14.1,11.6,11.6,0,0,0,0,23,9,0,16.2,50,0,46,74,NA,NA,NA,NA
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","RobiDe01","WR","Demarcus Robinson","KAN",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,0,13,0,0,0,0,0,0,"KAN","MIA",0,0,0,0,0,0,2.3,2.3,1.8,1.8,0,0,0,0,0,0,0,7,6,0,33,53,11.4,8.9,7.5,5.5
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","HardMe00","WR","Mecole Hardman","KAN",0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,40,0,26,1,0,0,0,0,0,"KAN","MIA",0,1,0,0,0,0,12,6,9.5,3.5,0,0,0,0,0,0,0,-3.9,44,0,19,31,NA,NA,NA,NA
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","BellLe00","RB","Le'Veon Bell","KAN",0,0,0,0,0,0,0,0,0,2,21,0,13,3,2,14,0,9,0,0,2,2,0,2,"KAN","MIA",0,0,0,0,0,0,5.5,5.5,4.5,4.5,0,0,0,0,15,6,1,9,9,0,11,18,NA,NA,12.3,11.3
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","SherAn00","RB","Anthony Sherman","KAN",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"KAN","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,5,8,NA,NA,NA,NA
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","TagoTu00","QB","Tua Tagovailoa ","MIA",28,48,316,2,1,4,29,29,83.3,6,24,1,9,0,0,0,0,0,0,5,1,58,57,1,"MIA","KAN",0,0,0,1,0,0,31.04,31.04,27.04,27.04,449,8,17,2,23,1,0,0,0,0,83,100,15.4,15.4,15.4,15.4
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","BowdLy00","RB","Lynn Bowden Jr.","MIA",0,1,0,0,0,0,0,0,39.6,1,2,0,2,9,7,82,0,22,0,1,0,2,2,0,"MIA","KAN",0,0,0,0,0,0,15.4,15.4,11.9,11.9,19,1,1,0,2,0,0,83.7,26,0,59,71,NA,NA,NA,NA
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","GesiMi00","TE","Mike Gesicki","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,65,2,29,0,0,0,0,0,0,"MIA","KAN",0,0,0,0,0,0,23.5,23.5,21,21,0,0,0,0,0,0,0,69,6,0,43,52,NA,NA,8.8,7.05
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","LairPa00","RB","Patrick Laird","MIA",0,0,0,0,0,0,0,0,0,4,19,0,9,1,1,4,0,4,0,0,4,4,0,4,"MIA","KAN",0,0,0,0,0,0,3.3,3.3,2.8,2.8,0,0,0,0,8,11,0,2,2,0,42,51,NA,NA,11.75,9.75
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","HollMa00","WR","Mack Hollins","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,66,0,23,0,0,0,0,0,0,"MIA","KAN",0,0,0,0,0,0,11.6,11.6,9.1,9.1,0,0,0,0,0,0,0,105.3,10,0,40,48,NA,NA,10.1,7.85
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","WashDe00","RB","DeAndre Washington","MIA",0,0,0,0,0,0,0,0,0,13,35,0,7,4,2,17,0,10,0,0,13,13,0,13,"MIA","KAN",0,0,0,0,0,0,7.2,7.2,6.2,6.2,0,0,0,0,19,16,1,26,6,0,39,47,NA,NA,NA,NA
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","ShahAd00","TE","Adam Shaheen","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,26,0,16,0,0,0,0,0,0,"MIA","KAN",0,0,0,0,0,0,4.6,4.6,3.6,3.6,0,0,0,0,0,0,0,12,23,0,37,45,NA,NA,NA,NA
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","SmytDu00","TE","Durham Smythe","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,19,0,10,0,0,0,0,0,0,"MIA","KAN",0,0,0,0,0,0,3.9,3.9,2.9,2.9,0,0,0,0,0,0,0,27.9,6,0,36,43,NA,NA,NA,NA
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","PerrMa00","RB","Malcolm Perry","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,5,0,0,0,0,0,0,"MIA","KAN",0,0,0,0,0,0,1.5,1.5,1,1,0,0,0,0,0,0,0,41,1,0,33,40,NA,NA,NA,NA
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","GranJa00","WR","Jakeem Grant","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,32,0,18,0,0,0,0,0,0,"MIA","KAN",0,0,0,0,0,0,6.2,6.2,4.7,4.7,0,0,0,0,0,0,0,65,28,1,31,37,3.5,2.5,3.5,2.5
"202012130mia","KAN","MIA",33,27,"False","outdoors","grass",81,56,8,-7.5,"KAN","[52.0]",2020-12-13,2020,"2020-12-13","ParkDe01","WR","DeVante Parker","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"MIA","KAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,1,27,33,14.35,11.6,16.4,13.9
