Name,name1,Team,Oppt,week,Points_FD,Salary_FD,Points_DK,Salary_DK,Points_YH,Salary_YH,logo,gsis_id,position.x,depth_chart_position.x,status,headshot_url,headshot_url2,team_logo_wikipedia,logo_def,receiver_player_name,nopass,noplays,yards_gained,yards_passing,interception,sack,qb_hits,incomplete_pass,complete_pass,yards_receiving,touchdown_pass,yards_after_catch,air_yards,air_yards2,epa_receiver,position.y,depth_chart_position.y,n,rusher_player_name,noruns,touchdown_rush,yards_rushing,epa_rusher
"Sample, Drew",Dr.Sample,CIN,CLE,7,7.7,4700,10.2,3200,7.7,11,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' height='12'></img>,00-0035631,TE,TE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3127310.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3127310.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png' height='12'></img>,D.Sample,6,6,52,52,0,0,0,1,5,52,0,46,22,6,4.33050073008053,TE,TE,1,,,,,
"Sample, Drew",Dr.Sample,CIN,DAL,14,3.6,4700,5.1,3000,3.6,12,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' height='12'></img>,00-0035631,TE,TE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3127310.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3127310.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png' height='12'></img>,D.Sample,4,4,21,21,0,0,0,1,3,21,0,20,1,1,0.508505181001965,TE,TE,1,,,,,
"Sample, Drew",Dr.Sample,CIN,JAC,4,6.2,4700,7.7,3500,6.2,12,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' height='12'></img>,00-0035631,TE,TE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3127310.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3127310.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png' height='12'></img>,D.Sample,5,5,47,47,1,0,1,1,3,47,0,29,28,18,-4.00212528830161,TE,TE,1,,,,,
"Sample, Drew",Dr.Sample,CIN,LAC,1,1.2,4200,1.7,3100,1.2,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' height='12'></img>,00-0035631,TE,TE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3127310.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3127310.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png' height='12'></img>,D.Sample,1,1,7,7,0,0,0,0,1,7,0,7,0,0,0.280921552330256,TE,TE,1,,,,,
"Sample, Drew",Dr.Sample,CIN,NYG,12,4,4500,7,2600,4,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' height='12'></img>,00-0035631,TE,TE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3127310.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3127310.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png' height='12'></img>,D.Sample,5,5,40,40,0,0,0,1,4,40,0,11,34,29,-3.69494640105404,TE,TE,1,,,,,
"Sample, Drew",Dr.Sample,CIN,PIT,15,0.9,4700,1.4,2900,0.9,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' height='12'></img>,00-0035631,TE,TE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3127310.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3127310.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png' height='12'></img>,D.Sample,1,1,4,4,0,0,0,0,1,4,0,0,4,4,-0.0522569860331714,TE,TE,1,,,,,
"Sample, Drew",Dr.Sample,CIN,TEN,8,0,4600,0,3400,0,11,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' height='12'></img>,00-0035631,TE,TE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3127310.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3127310.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,<img src = 'https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png' height='12'></img>,D.Sample,1,1,0,0,0,0,0,1,0,0,0,0,5,0,-0.467238759214524,TE,TE,1,,,,,
"Sample, Drew",Dr.Sample,CIN,BAL,5,3.2,4600,4.2,3700,3.2,12,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' height='12'></img>,00-0035631,TE,TE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3127310.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3127310.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png' height='12'></img>,D.Sample,2,2,22,22,0,0,1,0,2,22,0,1,21,21,0.396000712411478,TE,TE,1,,,,,
"Sample, Drew",Dr.Sample,CIN,CLE,2,8,4300,11.5,2500,8,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' height='12'></img>,00-0035631,TE,TE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3127310.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3127310.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png' height='12'></img>,D.Sample,9,9,45,45,0,0,1,2,7,45,0,19,39,26,2.03643689642195,TE,TE,1,,,,,
"Sample, Drew",Dr.Sample,CIN,HOU,16,7.3,4700,7.8,2900,7.3,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' height='12'></img>,00-0035631,TE,TE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3127310.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3127310.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Houston_Texans_logo.svg/100px-Houston_Texans_logo.svg.png' height='12'></img>,D.Sample,1,1,8,8,0,0,0,0,1,8,1,7,1,1,2.09652440377977,TE,TE,1,,,,,
"Sample, Drew",Dr.Sample,CIN,IND,6,0,4700,0,3400,0,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' height='12'></img>,00-0035631,TE,TE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3127310.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3127310.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/100px-Indianapolis_Colts_logo.svg.png' height='12'></img>,D.Sample,1,1,0,0,0,0,0,1,0,0,0,0,5,0,-0.54615385516081,TE,TE,1,,,,,
"Sample, Drew",Dr.Sample,CIN,MIA,13,8.4,4500,11.9,2900,8.4,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' height='12'></img>,00-0035631,TE,TE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3127310.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3127310.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png' height='12'></img>,D.Sample,7,7,49,49,0,0,0,0,7,49,0,36,13,13,0.540748430415988,TE,TE,1,,,,,
"Sample, Drew",Dr.Sample,CIN,PHI,3,0.6,4800,1.1,3500,0.6,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' height='12'></img>,00-0035631,TE,TE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3127310.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3127310.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' height='12'></img>,D.Sample,1,1,1,1,0,0,0,0,1,1,0,2,-1,-1,-0.624722092412412,TE,TE,1,,,,,
"Sample, Drew",Dr.Sample,CIN,PIT,10,1.4,4400,1.9,2700,1.4,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' height='12'></img>,00-0035631,TE,TE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3127310.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3127310.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png' height='12'></img>,D.Sample,2,2,9,9,0,0,0,1,1,9,0,4,9,5,-0.104886201617774,TE,TE,1,,,,,
"Sample, Drew",Dr.Sample,CIN,WAS,11,3.9,4600,4.9,2700,3.9,11,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' height='12'></img>,00-0035631,TE,TE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3127310.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3127310.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Washington_football_team_wlogo.svg/100px-Washington_football_team_wlogo.svg.png' height='12'></img>,D.Sample,4,4,29,29,0,0,1,2,2,29,0,2,30,27,1.77047316415701,TE,TE,1,,,,,
"Saubert, Eric",Er.Saubert,JAC,TEN,14,0.9,4000,1.4,2500,0.9,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png' height='12'></img>,00-0033576,TE,,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2975863.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2975863.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png,<img src = 'https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png' height='12'></img>,E.Saubert,1,1,4,4,0,0,0,0,1,4,0,2,2,2,-0.195438072085381,TE,TE,1,,,,,
"Saubert, Eric",Er.Saubert,JAC,IND,17,1.4,4000,1.9,2500,1.4,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png' height='12'></img>,00-0033576,TE,,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2975863.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2975863.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/100px-Indianapolis_Colts_logo.svg.png' height='12'></img>,E.Saubert,1,1,9,9,0,0,0,0,1,9,0,5,4,4,0.810903962119483,TE,TE,1,,,,,
"Saubert, Eric",Er.Saubert,JAC,MIN,13,0,4000,0,2500,0,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png' height='12'></img>,00-0033576,TE,,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2975863.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2975863.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Minnesota_Vikings_logo.svg/98px-Minnesota_Vikings_logo.svg.png' height='12'></img>,E.Saubert,1,1,0,0,1,0,0,0,0,0,0,0,4,0,-4.97371905250475,TE,TE,1,,,,,
"Schreck, Mason",Ma.Schreck,CIN,MIA,13,0,4000,0,2500,0,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' height='12'></img>,00-0033798,TE,,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2972331.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2972331.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png' height='12'></img>,M.Schreck,1,1,0,0,0,0,0,1,0,0,0,0,2,0,-0.766915416810662,TE,TE,1,,,,,
"Schultz, Dalton",Da.Schultz,DAL,ARI,6,5.5,5200,7.5,4500,5.5,14,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png' height='12'></img>,00-0034383,TE,TE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3117256.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3117256.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/179px-Arizona_Cardinals_logo.svg.png' height='12'></img>,D.Schultz,5,5,35,35,0,0,0,1,4,35,0,22,13,13,0.622437522164546,TE,TE,1,,,,,
"Schultz, Dalton",Da.Schultz,DAL,ATL,2,17.3,4000,22.8,3700,17.3,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png' height='12'></img>,00-0034383,TE,TE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3117256.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3117256.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png' height='12'></img>,D.Schultz,10,10,88,88,0,0,1,1,9,88,1,50,44,38,0.647024378471542,TE,TE,1,,,,,
"Schultz, Dalton",Da.Schultz,DAL,CLE,4,15.2,4900,17.2,4300,15.2,16,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png' height='12'></img>,00-0034383,TE,TE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3117256.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3117256.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png' height='12'></img>,D.Schultz,8,8,72,72,0,0,0,4,4,72,1,29,95,43,3.16029769339366,TE,TE,1,,,,,
"Schultz, Dalton",Da.Schultz,DAL,NYG,5,1.1,5300,1.6,4800,1.1,16,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png' height='12'></img>,00-0034383,TE,TE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3117256.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3117256.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png' height='12'></img>,D.Schultz,3,3,6,6,0,0,0,2,1,6,0,4,10,2,-0.898606666363776,TE,TE,1,,,,,
"Schultz, Dalton",Da.Schultz,DAL,PHI,16,3.6,5200,5.1,3200,3.6,12,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png' height='12'></img>,00-0034383,TE,TE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3117256.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3117256.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' height='12'></img>,D.Schultz,4,4,21,21,0,0,3,1,3,21,0,1,20,20,-0.454719180124812,TE,TE,1,,,,,
"Schultz, Dalton",Da.Schultz,DAL,PIT,9,6.8,5100,8.8,3600,6.8,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png' height='12'></img>,00-0034383,TE,TE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3117256.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3117256.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png' height='12'></img>,D.Schultz,7,7,48,48,0,0,1,3,4,48,0,9,60,39,1.96809130502841,TE,TE,1,,,,,
"Schultz, Dalton",Da.Schultz,DAL,SFO,15,8.4,5200,9.4,3200,8.4,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png' height='12'></img>,00-0034383,TE,TE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3117256.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3117256.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,D.Schultz,2,2,14,14,0,0,0,0,2,14,1,10,4,4,1.11509380489588,TE,TE,1,,,,,
"Schultz, Dalton",Da.Schultz,DAL,WAS,12,4.9,5300,7.4,3800,4.9,13,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png' height='12'></img>,00-0034383,TE,TE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3117256.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3117256.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Washington_football_team_wlogo.svg/100px-Washington_football_team_wlogo.svg.png' height='12'></img>,D.Schultz,5,5,24,24,0,0,0,0,5,24,0,13,11,11,-0.0806823722086847,TE,TE,1,,,,,
"Schultz, Dalton",Da.Schultz,DAL,CIN,14,4.9,5100,6.4,3500,4.9,15,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png' height='12'></img>,00-0034383,TE,TE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3117256.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3117256.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' height='12'></img>,D.Schultz,3,3,34,34,0,0,0,0,3,34,0,13,21,21,2.82645117444918,TE,TE,1,,,,,
"Schultz, Dalton",Da.Schultz,DAL,LAR,1,1.6,4000,2.1,2500,1.6,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png' height='12'></img>,00-0034383,TE,TE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3117256.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3117256.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png' height='12'></img>,D.Schultz,4,4,11,11,0,0,0,3,1,11,0,4,14,7,0.569106579816435,TE,TE,1,,,,,
"Schultz, Dalton",Da.Schultz,DAL,MIN,11,10.5,5000,12.5,3600,10.5,11,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png' height='12'></img>,00-0034383,TE,TE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3117256.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3117256.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Minnesota_Vikings_logo.svg/98px-Minnesota_Vikings_logo.svg.png' height='12'></img>,D.Schultz,6,6,25,25,1,0,0,1,4,25,1,7,33,18,-2.02930785354693,TE,TE,1,,,,,
"Schultz, Dalton",Da.Schultz,DAL,NYG,17,10.5,5100,14,3000,10.5,13,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png' height='12'></img>,00-0034383,TE,TE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3117256.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3117256.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png' height='12'></img>,D.Schultz,10,10,70,70,1,0,1,2,7,70,0,37,60,33,0.930417635652702,TE,TE,1,,,,,
