Name,name1,Team,Oppt,week,Points_FD,Salary_FD,Points_DK,Salary_DK,Points_YH,Salary_YH,gsis_id,status,game_id,posteam,defteam,passer_player_name,posteam_color,posteam_logo,defteam_color,defteam_logo,npass,pass_complete,pass_epa,pass_success,passing_yards,passing_touchdown,passing_fumble,passing_fumble_lost,air_yards_comp,yards_after_catch,qb_hit,qb_sack,qb_sack_yards,interception,air_yards_comp_20p,air_yards_20p,check1,pass_rtg,position,depth_chart_position,team,jersey_number,headshot_url,npass_a.<0,npass_b.=0,npass_c.0-5,npass_d.5-10,npass_e.10-20,npass_f.20+,pass_complete_a.<0,pass_complete_b.=0,pass_complete_c.0-5,pass_complete_d.5-10,pass_complete_e.10-20,pass_complete_f.20+,pass_complete_g.sacked,pass_complete_h.qb_spike,pass_complete_j.other,rusher_player_name,nrush,nrush_neg,rushing_yards_neg,rush_epa,rush_success,rushing_yards,rushing_touchdown,rushing_fumble,rushing_fumble_lost,left-end,left-tackle,left-guard,middle,right-guard,right-tackle,right-end,rushing_yards_le,rushing_yards_lt,rushing_yards_lg,rushing_yards_mid,rushing_yards_rg,rushing_yards_rt,rushing_yards_re,intangibles1
"Flacco, Joe",Jo.Flacco,NYJ,ARI,5,13.8,6000,13.8,4800,13.8,20,00-0026158,Active,2020_05_ARI_NYJ,NYJ,ARI,J.Flacco,#203731,https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png,#97233f,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/179px-Arizona_Cardinals_logo.svg.png,33,18,-2.6866600353494,12,195,1,0,0,100,95,5,2,-17,0,1,6,0,82.260101010101,QB,QB,NYJ,5,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/11252.png,1,0,15,9,2,6,1,0,11,5,0,1,0,0,0,J.Flacco,4,0,0,2.45172695745714,3,20,0,0,0,0,0,0,2,1,0,1,0,0,0,10,5,0,5,2.8
"Flacco, Joe",Jo.Flacco,NYJ,DEN,4,0.64,6000,0.64,4700,0.64,20,00-0026158,Active,2020_04_DEN_NYJ,NYJ,DEN,J.Flacco,#203731,https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/4/44/Denver_Broncos_logo.svg/100px-Denver_Broncos_logo.svg.png,2,2,-0.947412116453052,0,16,0,0,0,8,8,0,0,0,0,0,0,0,118.75,QB,QB,NYJ,5,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/11252.png,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Flacco, Joe",Jo.Flacco,NYJ,NWE,9,21.48,6300,21.48,4500,21.48,20,00-0026158,Active,2020_09_NE_NYJ,NYJ,NWE,J.Flacco,#203731,https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/New_England_Patriots_logo.svg/100px-New_England_Patriots_logo.svg.png,25,18,14.2374132506675,16,262,3,0,0,165,97,4,1,-5,1,2,4,0,129.083333333333,QB,QB,NYJ,5,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/11252.png,0,0,11,3,8,3,0,0,10,3,4,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5
"Flacco, Joe",Jo.Flacco,NYJ,LAC,11,15.4,6100,15.4,5000,15.4,24,00-0026158,Active,2020_11_NYJ_LAC,NYJ,LAC,J.Flacco,#203731,https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png,30,15,-1.61094213748584,11,205,2,0,0,161,44,8,1,-9,1,4,9,0,80.5555555555556,QB,QB,NYJ,5,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/11252.png,3,2,10,2,4,9,3,0,5,1,2,4,0,0,0,J.Flacco,1,0,0,-0.466667862143368,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,6.1
"Flacco, Joe",Jo.Flacco,NYJ,MIA,6,6.44,6500,6.44,5100,6.44,20,00-0026158,Active,2020_06_NYJ_MIA,NYJ,MIA,J.Flacco,#203731,https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png,#008e97,https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png,44,21,-18.1574911565992,14,186,0,0,0,88,98,10,3,-38,1,0,6,0,50,QB,QB,NYJ,5,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/11252.png,2,3,13,15,5,6,1,3,8,7,2,0,0,0,0,J.Flacco,1,1,0,-2.21620786283165,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3
"Foles, Nick",Ni.Foles,CHI,IND,4,12.86,7100,12.86,5700,12.86,27,00-0029567,Active,2020_04_IND_CHI,CHI,IND,N.Foles,#0b162a,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png,#002c5f,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/100px-Indianapolis_Colts_logo.svg.png,42,26,-4.56331902224469,16,249,1,0,0,178,71,5,1,-8,1,3,7,0,76.3888888888889,QB,QB,CHI,9,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/14877.png,5,1,16,7,6,7,3,1,12,4,3,3,0,0,0,N.Foles,2,2,-1,-0.800026606535539,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.9
"Foles, Nick",Ni.Foles,CHI,MIN,10,3.44,7000,3.44,5600,3.44,25,00-0029567,Active,2020_10_MIN_CHI,CHI,MIN,N.Foles,#0b162a,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png,#4f2683,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Minnesota_Vikings_logo.svg/98px-Minnesota_Vikings_logo.svg.png,26,15,-14.6639369553871,10,106,0,0,0,60,46,10,2,-16,1,1,4,0,51.1217948717949,QB,QB,CHI,9,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/14877.png,5,2,7,5,3,4,4,1,5,4,0,1,0,0,0,N.Foles,1,0,0,-0.384197077713907,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,7.4
"Foles, Nick",Ni.Foles,CHI,NOR,8,17.88,6700,17.88,5800,17.88,26,00-0029567,Active,2020_08_NO_CHI,CHI,NOR,N.Foles,#0b162a,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png,#9f8958,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png,41,28,-1.91718700081001,19,272,2,0,0,208,64,7,5,-39,1,3,4,0,92.7337398373984,QB,QB,CHI,9,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/14877.png,4,0,18,9,6,4,3,0,13,5,4,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6
"Foles, Nick",Ni.Foles,CHI,TAM,5,12.62,7100,12.62,6000,12.62,25,00-0029567,Active,2020_05_TB_CHI,CHI,TAM,N.Foles,#0b162a,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png,#d50a0a,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png,42,30,-4.62680137985021,20,243,1,1,0,152,91,7,3,-35,1,1,5,0,83.7301587301588,QB,QB,CHI,9,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/14877.png,6,1,12,10,10,3,6,1,8,10,4,1,0,0,0,N.Foles,1,1,-1,-1.88364802155411,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1
"Foles, Nick",Ni.Foles,CHI,ATL,3,18.22,6300,18.22,5000,18.22,20,00-0029567,Active,2020_03_CHI_ATL,CHI,ATL,N.Foles,#0b162a,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png,#a71930,https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png,29,16,5.13004204520257,11,188,3,0,0,93,95,6,0,0,1,3,7,0,95.1867816091954,QB,QB,CHI,9,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/14877.png,5,3,4,6,4,7,4,2,3,4,0,3,0,0,0,N.Foles,3,3,-3,-2.24222705641296,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3
"Foles, Nick",Ni.Foles,CHI,CAR,6,17.32,6900,17.32,5800,17.32,21,00-0029567,Active,2020_06_CHI_CAR,CHI,CAR,N.Foles,#0b162a,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png,#0085ca,https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Carolina_Panthers_logo.svg/100px-Carolina_Panthers_logo.svg.png,39,23,0.819565431808612,17,198,1,0,0,110,88,9,0,0,1,0,2,0,70.2457264957265,QB,QB,CHI,9,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/14877.png,6,0,11,11,8,2,5,0,6,8,4,0,0,0,0,N.Foles,5,3,-4,0.399119937326759,2,4,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,7,6.8
"Foles, Nick",Ni.Foles,CHI,JAC,16,-0.2,6500,-0.2,5100,-0.2,20,00-0029567,Active,2020_16_CHI_JAX,CHI,JAC,N.Foles,#0b162a,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png,1,0,-0.785490803187713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08333333333333,QB,QB,CHI,9,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/14877.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,N.Foles,2,2,-2,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
"Foles, Nick",Ni.Foles,CHI,LAR,7,8.44,6800,8.44,5700,8.44,21,00-0029567,Active,2020_07_CHI_LA,CHI,LAR,N.Foles,#0b162a,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png,80,56,-35.8526536017946,30,522,0,0,0,298,224,14,8,-62,4,4,16,0,66.7708333333333,QB,QB,CHI,9,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/14877.png,12,6,20,18,8,16,12,6,18,12,4,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8
"Foles, Nick",Ni.Foles,CHI,TEN,9,21.6,6800,24.6,5500,21.6,23,00-0029567,Active,2020_09_CHI_TEN,CHI,TEN,N.Foles,#0b162a,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png,#002244,https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png,52,36,4.87829104745049,24,335,2,0,0,201,137,9,3,-16,0,4,7,-3,99.4391025641026,QB,QB,CHI,9,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/14877.png,7,5,21,9,4,5,6,1,19,4,3,3,0,0,0,N.Foles,2,1,0,-1.74770491337404,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,6
"Gabbert, Blaine",Bl.Gabbert,TAM,GNB,6,0.2,6000,0.2,4400,0.2,20,00-0027948,Active,2020_06_GB_TB,TAM,GNB,B.Gabbert,#d50a0a,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,1,0,-0.478314883075655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08333333333333,QB,QB,TAM,11,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/13987.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,B.Gabbert,3,2,0,-3.06677010137355,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.2
"Gabbert, Blaine",Bl.Gabbert,TAM,DET,16,15.22,6000,15.22,4400,15.22,20,00-0027948,Active,2020_16_TB_DET,TAM,DET,B.Gabbert,#d50a0a,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png,#005a8b,https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png,15,9,-0.112210644742411,5,143,2,1,0,63,80,0,1,-7,0,2,2,0,136.25,QB,QB,TAM,11,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/13987.png,4,0,4,2,4,1,4,0,1,1,2,1,0,0,0,B.Gabbert,2,1,-1,-0.956852560979314,1,15,0,0,0,0,0,0,1,0,0,0,0,0,0,16,0,0,0,0.4
"Garoppolo, Jimmy",Ji.Garoppolo,SFO,ARI,1,19.26,7300,19.26,5800,19.26,27,00-0031345,Active,2020_01_ARI_SF,SFO,ARI,J.Garoppolo,#aa0000,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,#97233f,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/179px-Arizona_Cardinals_logo.svg.png,33,19,0.376995504162001,16,259,2,0,0,98,161,6,3,-16,0,0,3,0,102.967171717172,QB,QB,SFO,10,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16760.png,3,2,16,4,5,3,1,0,12,3,3,0,0,0,0,J.Garoppolo,1,0,0,0.44651987880934,1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,4.4
"Garoppolo, Jimmy",Ji.Garoppolo,SFO,LAR,6,23.52,6600,23.52,5400,23.52,25,00-0031345,Active,2020_06_LA_SF,SFO,LAR,J.Garoppolo,#aa0000,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png,66,46,25.6131588888238,34,536,6,0,0,90,446,6,0,0,0,0,4,0,124.305555555556,QB,QB,SFO,10,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16760.png,20,2,24,4,12,4,18,0,16,4,8,0,0,0,0,J.Garoppolo,8,4,-4,0.441240336177956,2,16,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,6,0,3.4
"Garoppolo, Jimmy",Ji.Garoppolo,SFO,MIA,5,1.08,6700,1.08,5500,1.08,24,00-0031345,Active,2020_05_MIA_SF,SFO,MIA,J.Garoppolo,#aa0000,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,#008e97,https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png,17,7,-12.6541655078763,5,77,0,1,0,39,38,4,3,-23,2,0,2,0,6.25,QB,QB,SFO,10,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16760.png,2,2,2,4,5,2,2,0,2,0,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7
"Garoppolo, Jimmy",Ji.Garoppolo,SFO,NWE,7,9.48,6600,9.48,5300,9.48,23,00-0031345,Active,2020_07_SF_NE,SFO,NWE,J.Garoppolo,#aa0000,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/New_England_Patriots_logo.svg/100px-New_England_Patriots_logo.svg.png,25,20,15.6796545100658,17,277,0,0,0,93,184,2,1,-7,2,1,3,0,81.5833333333333,QB,QB,SFO,10,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16760.png,9,0,5,3,5,3,8,0,3,3,5,1,0,0,0,J.Garoppolo,1,0,0,1.19474129797891,1,4,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,5.3
"Garoppolo, Jimmy",Ji.Garoppolo,SFO,NYJ,2,13.24,7100,13.24,5700,13.24,24,00-0031345,Active,2020_02_SF_NYJ,SFO,NYJ,J.Garoppolo,#aa0000,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,#203731,https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png,16,14,14.4056966485805,11,131,2,0,0,47,84,6,1,-8,0,0,1,0,150.78125,QB,QB,SFO,10,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16760.png,3,1,9,0,2,1,3,1,8,0,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2
"Garoppolo, Jimmy",Ji.Garoppolo,SFO,SEA,8,2.76,6600,2.76,5400,2.76,26,00-0031345,Active,2020_08_SF_SEA,SFO,SEA,J.Garoppolo,#aa0000,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,16,11,-5.73918659874471,7,84,0,0,0,60,24,4,3,-23,1,0,0,0,55.2083333333333,QB,QB,SFO,10,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16760.png,1,1,5,5,4,0,1,1,4,3,2,0,0,0,0,J.Garoppolo,4,2,-1,0.0313111159484834,1,4,0,1,0,1,0,0,1,0,0,0,2,0,0,3,0,0,0,4.9
"Gilbert, Garrett",Ga.Gilbert,DAL,PIT,9,15.52,6300,15.52,4800,15.52,20,00-0031395,Active,2020_09_PIT_DAL,DAL,PIT,G.Gilbert,#002244,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png,#000000,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png,38,21,-5.15978855496801,17,243,1,0,0,191,52,8,2,-23,1,3,6,0,72.5877192982456,QB,QB,DAL,3,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16809.png,1,6,9,11,6,5,1,1,6,8,3,2,0,0,0,G.Gilbert,3,0,0,1.59519055101555,2,28,0,0,0,1,0,0,0,0,0,2,15,0,0,0,0,0,13,5.7
"Glennon, Mike",Mi.Glennon,JAC,CHI,16,14.44,6500,14.44,4800,14.44,21,00-0030520,Active,2020_16_CHI_JAX,JAC,CHI,M.Glennon,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png,#0b162a,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png,37,24,-5.02521877772164,15,211,2,0,0,142,69,4,1,-8,2,2,4,0,75.3941441441442,QB,QB,JAC,2,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15837.png,9,2,9,8,6,3,7,1,5,6,4,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2
"Glennon, Mike",Mi.Glennon,JAC,CLE,12,18,6200,18,4600,18,20,00-0030520,Active,2020_12_CLE_JAX,JAC,CLE,M.Glennon,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png,#fb4f14,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png,35,20,5.46137271556762,18,235,2,0,0,118,117,2,0,0,0,1,6,0,96.7261904761905,QB,QB,JAC,2,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15837.png,6,3,5,8,7,6,5,2,3,4,5,1,0,0,0,M.Glennon,2,0,0,0.304697749146726,1,6,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,1
"Glennon, Mike",Mi.Glennon,JAC,TEN,14,2.4,6600,2.4,5100,2.4,25,00-0030520,Active,2020_14_TEN_JAX,JAC,TEN,M.Glennon,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png,#002244,https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png,23,13,-7.22677297871852,7,85,0,0,0,43,42,0,0,0,1,0,3,0,46.4673913043478,QB,QB,JAC,2,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15837.png,4,3,4,6,3,3,4,1,4,3,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"Glennon, Mike",Mi.Glennon,JAC,IND,17,16.64,6700,17.64,4900,16.64,22,00-0030520,Active,2020_17_JAX_IND,JAC,IND,M.Glennon,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png,#002c5f,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/100px-Indianapolis_Colts_logo.svg.png,42,26,-12.6000238303095,20,261,2,1,1,176,85,10,6,-31,0,0,0,0,95.436507936508,QB,QB,JAC,2,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15837.png,2,0,15,15,10,0,1,0,10,11,4,0,0,0,0,M.Glennon,1,0,0,0.406567567959428,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,7.9
"Glennon, Mike",Mi.Glennon,JAC,MIN,13,14.1,6800,15.1,4800,14.1,21,00-0030520,Active,2020_13_JAX_MIN,JAC,MIN,M.Glennon,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png,#4f2683,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Minnesota_Vikings_logo.svg/98px-Minnesota_Vikings_logo.svg.png,42,28,1.59174928376603,24,280,1,0,0,188,92,5,2,-14,2,4,8,0,73.5119047619048,QB,QB,JAC,2,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15837.png,6,1,18,3,8,6,6,0,14,1,4,3,0,0,0,M.Glennon,3,0,0,-4.52307781024138,0,9,0,1,1,1,0,0,1,0,0,0,3,0,0,4,0,0,0,9.1
"Goff, Jared",Ja.Goff,LAR,CHI,7,16.86,7500,16.86,5900,16.86,27,00-0033106,Active,2020_07_CHI_LA,LAR,CHI,J.Goff,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png,#0b162a,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png,66,46,7.00647477763709,34,440,4,2,0,200,240,10,2,-18,0,0,8,0,108.143939393939,QB,QB,LAR,16,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3046779.png,6,2,30,10,10,8,6,0,26,8,6,0,0,0,0,J.Goff,8,6,-10,-8.19708997197449,2,2,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,5.8
"Goff, Jared",Ja.Goff,LAR,DAL,1,11.5,7400,11.5,5700,11.5,25,00-0033106,Active,2020_01_DAL_LA,LAR,DAL,J.Goff,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png,#002244,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png,62,40,9.88599288580941,32,550,0,0,0,160,390,6,2,-12,2,2,2,0,79.3682795698925,QB,QB,LAR,16,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3046779.png,18,6,14,10,12,2,12,2,14,6,4,2,0,0,0,J.Goff,8,2,-2,-2.4856509467354,2,30,0,0,0,2,0,0,0,0,0,1,8,0,0,0,0,0,8,8
"Goff, Jared",Ja.Goff,LAR,NWE,14,15.58,7200,15.58,6200,15.58,25,00-0033106,Active,2020_14_NE_LA,LAR,NWE,J.Goff,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/New_England_Patriots_logo.svg/100px-New_England_Patriots_logo.svg.png,50,32,-9.0289833958747,20,274,2,0,0,126,148,6,2,-10,2,0,2,0,74.9166666666667,QB,QB,LAR,16,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3046779.png,6,6,26,4,6,2,4,2,20,2,4,0,0,0,0,J.Goff,8,2,-2,9.06792620103806,6,22,2,0,0,1,0,0,2,0,0,0,9,0,0,3,0,0,0,8.2
